retyr,popID,forecast,model,age,obs
2015,Cultus,3.30E+02,RJ1,5,138.3241463
2015,Cultus,3.30E+02,RJ2,5,138.3241463
2015,Cultus,6.80E+01,RS1,5,138.3241463
2015,Cultus,1.81E+02,RS2,5,138.3241463
2015,Cultus,2.61E+02,RSC,5,138.3241463
2015,Cultus,3.32E+02,MRS,5,138.3241463
2015,Cultus,6.80E+01,RS4yr,5,138.3241463
2015,Cultus,2.41E+02,RS8yr,5,138.3241463
2015,Cultus,3.01E+02,PowerJuv,5,138.3241463
2015,Cultus,2.00E+02,PowerJuvChum,5,138.3241463
2015,Cultus,3.48E+02,PowerJuvEi,5,138.3241463
2015,Cultus,3.32E+02,PowerJuvFRDpeak,5,138.3241463
2015,Cultus,2.92E+02,PowerJuvPi,5,138.3241463
2015,Cultus,2.85E+02,PowerJuvPink,5,138.3241463
2015,Cultus,2.84E+02,PowerJuvSalmon_Total,5,138.3241463
2015,Cultus,3.09E+02,PowerJuvSockeye,5,138.3241463
2015,Cultus,4.62E+02,sibling5,5,138.3241463
2014,Cultus,16085.83554,RJC,all,18775.22723
2014,Cultus,20971.69825,MRJ,all,18775.22723
2014,Cultus,10540.11355,RJ1,all,18775.22723
2014,Cultus,10540.11355,RJ2,all,18775.22723
2014,Cultus,#VALUE!,RS1,all,18775.22723
2014,Cultus,#VALUE!,RS2,all,18775.22723
2014,Cultus,8315.068227,RSC,all,18775.22723
2014,Cultus,10583.64033,MRS,all,18775.22723
2014,Cultus,2172.041066,RS4yr,all,18775.22723
2014,Cultus,7690.473861,RS8yr,all,18775.22723
2014,Cultus,15019.78367,PowerJuv,all,18775.22723
2014,Cultus,8024.696928,PowerJuvChum,all,18775.22723
2014,Cultus,14452.76715,PowerJuvEi,all,18775.22723
2014,Cultus,14604.19171,PowerJuvFRDpeak,all,18775.22723
2014,Cultus,14157.73129,PowerJuvPi,all,18775.22723
2014,Cultus,11666.75572,PowerJuvPink,all,18775.22723
2014,Cultus,10806.51398,PowerJuvSalmon_Total,all,18775.22723
2014,Cultus,12491.14889,PowerJuvSockeye,all,18775.22723
2014,Cultus,15961.77584,RJC,4,18630.05795
2014,Cultus,20883.72094,MRJ,4,18630.05795
2014,Cultus,10503.31482,RJ1,4,18630.05795
2014,Cultus,10503.31482,RJ2,4,18630.05795
2014,Cultus,2163.358807,RS1,4,18630.05795
2014,Cultus,5761.320709,RS2,4,18630.05795
2014,Cultus,8297.175243,RSC,4,18630.05795
2014,Cultus,10573.34423,MRS,4,18630.05795
2014,Cultus,2163.358807,RS4yr,4,18630.05795
2014,Cultus,7683.567972,RS8yr,4,18630.05795
2014,Cultus,14321.94451,PowerJuv,4,18630.05795
2014,Cultus,7495.144465,PowerJuvChum,4,18630.05795
2014,Cultus,13815.70463,PowerJuvEi,4,18630.05795
2014,Cultus,13948.80816,PowerJuvFRDpeak,4,18630.05795
2014,Cultus,13291.78611,PowerJuvPi,4,18630.05795
2014,Cultus,10841.36345,PowerJuvPink,4,18630.05795
2014,Cultus,10178.29684,PowerJuvSalmon_Total,4,18630.05795
2014,Cultus,11821.4176,PowerJuvSockeye,4,18630.05795
2014,Cultus,1.24E+02,RJC,5,145.1692827
2014,Cultus,8.80E+01,MRJ,5,145.1692827
2014,Cultus,3.68E+01,RJ1,5,145.1692827
2014,Cultus,3.68E+01,RJ2,5,145.1692827
2014,Cultus,#VALUE!,RS1,5,145.1692827
2014,Cultus,#VALUE!,RS2,5,145.1692827
2014,Cultus,1.79E+01,RSC,5,145.1692827
2014,Cultus,1.03E+01,MRS,5,145.1692827
2014,Cultus,8.68E+00,RS4yr,5,145.1692827
2014,Cultus,6.91E+00,RS8yr,5,145.1692827
2014,Cultus,1.44E+02,PowerJuv,5,145.1692827
2014,Cultus,1.26E+02,PowerJuvChum,5,145.1692827
2014,Cultus,1.65E+02,PowerJuvEi,5,145.1692827
2014,Cultus,1.52E+02,PowerJuvFRDpeak,5,145.1692827
2014,Cultus,1.77E+02,PowerJuvPi,5,145.1692827
2014,Cultus,1.10E+02,PowerJuvPink,5,145.1692827
2014,Cultus,1.03E+02,PowerJuvSalmon_Total,5,145.1692827
2014,Cultus,1.52E+02,PowerJuvSockeye,5,145.1692827
2014,Cultus,1.01E+02,sibling5,5,145.1692827
2013,Cultus,16184.68143,RJC,all,2586.326503
2013,Cultus,11589.57469,MRJ,all,2586.326503
2013,Cultus,4847.631857,RJ1,all,2586.326503
2013,Cultus,4847.631857,RJ2,all,2586.326503
2013,Cultus,#VALUE!,RS1,all,2586.326503
2013,Cultus,#VALUE!,RS2,all,2586.326503
2013,Cultus,2296.072187,RSC,all,2586.326503
2013,Cultus,1326.355743,MRS,all,2586.326503
2013,Cultus,1124.079509,RS4yr,all,2586.326503
2013,Cultus,8.89E+02,RS8yr,all,2586.326503
2013,Cultus,7739.044421,PowerJuv,all,2586.326503
2013,Cultus,5401.894844,PowerJuvChum,all,2586.326503
2013,Cultus,8260.008755,PowerJuvEi,all,2586.326503
2013,Cultus,8363.526371,PowerJuvFRDpeak,all,2586.326503
2013,Cultus,8255.788727,PowerJuvPi,all,2586.326503
2013,Cultus,5199.700709,PowerJuvPink,all,2586.326503
2013,Cultus,4803.64063,PowerJuvSalmon_Total,all,2586.326503
2013,Cultus,7188.955239,PowerJuvSockeye,all,2586.326503
2013,Cultus,15839.22121,RJC,4,2523.551588
2013,Cultus,11232.4326,MRJ,4,2523.551588
2013,Cultus,4698.248175,RJ1,4,2523.551588
2013,Cultus,4698.248175,RJ2,4,2523.551588
2013,Cultus,#VALUE!,RS1,4,2523.551588
2013,Cultus,#VALUE!,RS2,4,2523.551588
2013,Cultus,2284.472294,RSC,4,2523.551588
2013,Cultus,1314.54634,MRS,4,2523.551588
2013,Cultus,1108.500389,RS4yr,4,2523.551588
2013,Cultus,8.82E+02,RS8yr,4,2523.551588
2013,Cultus,7027.569904,PowerJuv,4,2523.551588
2013,Cultus,4942.566588,PowerJuvChum,4,2523.551588
2013,Cultus,7420.336063,PowerJuvEi,4,2523.551588
2013,Cultus,7317.971748,PowerJuvFRDpeak,4,2523.551588
2013,Cultus,7611.360847,PowerJuvPi,4,2523.551588
2013,Cultus,4705.346625,PowerJuvPink,4,2523.551588
2013,Cultus,4312.217234,PowerJuvSalmon_Total,4,2523.551588
2013,Cultus,6727.439896,PowerJuvSockeye,4,2523.551588
2013,Cultus,3.45E+02,RJC,5,62.77491512
2013,Cultus,3.57E+02,MRJ,5,62.77491512
2013,Cultus,1.49E+02,RJ1,5,62.77491512
2013,Cultus,1.49E+02,RJ2,5,62.77491512
2013,Cultus,#VALUE!,RS1,5,62.77491512
2013,Cultus,#VALUE!,RS2,5,62.77491512
2013,Cultus,1.16E+01,RSC,5,62.77491512
2013,Cultus,1.18E+01,MRS,5,62.77491512
2013,Cultus,1.56E+01,RS4yr,5,62.77491512
2013,Cultus,6.89E+00,RS8yr,5,62.77491512
2013,Cultus,1.42E+02,PowerJuv,5,62.77491512
2013,Cultus,1.01E+02,PowerJuvChum,5,62.77491512
2013,Cultus,1.92E+02,PowerJuvEi,5,62.77491512
2013,Cultus,1.28E+02,PowerJuvFRDpeak,5,62.77491512
2013,Cultus,1.75E+02,PowerJuvPi,5,62.77491512
2013,Cultus,1.54E+02,PowerJuvPink,5,62.77491512
2013,Cultus,1.26E+02,PowerJuvSalmon_Total,5,62.77491512
2013,Cultus,1.29E+02,PowerJuvSockeye,5,62.77491512
2013,Cultus,7.78E+01,sibling5,5,62.77491512
2012,Cultus,10959.5905,RJC,all,2093.59506
2012,Cultus,11548.0518,MRJ,all,2093.59506
2012,Cultus,5564.434422,RJ1,all,2093.59506
2012,Cultus,5564.434422,RJ2,all,2093.59506
2012,Cultus,#VALUE!,RS1,all,2093.59506
2012,Cultus,#VALUE!,RS2,all,2093.59506
2012,Cultus,3.43E+02,RSC,all,2093.59506
2012,Cultus,4.54E+02,MRS,all,2093.59506
2012,Cultus,5.41E+02,RS4yr,all,2093.59506
2012,Cultus,2.56E+02,RS8yr,all,2093.59506
2012,Cultus,7221.435329,PowerJuv,all,2093.59506
2012,Cultus,4384.504309,PowerJuvChum,all,2093.59506
2012,Cultus,7452.15539,PowerJuvEi,all,2093.59506
2012,Cultus,6457.415371,PowerJuvFRDpeak,all,2093.59506
2012,Cultus,7213.73832,PowerJuvPi,all,2093.59506
2012,Cultus,6449.60524,PowerJuvPink,all,2093.59506
2012,Cultus,5805.835862,PowerJuvSalmon_Total,all,2093.59506
2012,Cultus,5959.985393,PowerJuvSockeye,all,2093.59506
2012,Cultus,8176.625648,RJC,4,1873.216633
2012,Cultus,8453.121291,MRJ,4,1873.216633
2012,Cultus,3535.731135,RJ1,4,1873.216633
2012,Cultus,3535.731135,RJ2,4,1873.216633
2012,Cultus,#VALUE!,RS1,4,1873.216633
2012,Cultus,#VALUE!,RS2,4,1873.216633
2012,Cultus,2.75E+02,RSC,4,1873.216633
2012,Cultus,2.80E+02,MRS,4,1873.216633
2012,Cultus,3.69E+02,RS4yr,4,1873.216633
2012,Cultus,1.63E+02,RS8yr,4,1873.216633
2012,Cultus,5780.52885,PowerJuv,4,1873.216633
2012,Cultus,3603.708785,PowerJuvChum,4,1873.216633
2012,Cultus,5775.705937,PowerJuvEi,4,1873.216633
2012,Cultus,5022.695909,PowerJuvFRDpeak,4,1873.216633
2012,Cultus,5687.694632,PowerJuvPi,4,1873.216633
2012,Cultus,5432.952714,PowerJuvPink,4,1873.216633
2012,Cultus,4935.561372,PowerJuvSalmon_Total,4,1873.216633
2012,Cultus,4700.243941,PowerJuvSockeye,4,1873.216633
2012,Cultus,2782.964849,RJC,5,220.3784274
2012,Cultus,3094.930514,MRJ,5,220.3784274
2012,Cultus,2028.703287,RJ1,5,220.3784274
2012,Cultus,2028.703287,RJ2,5,220.3784274
2012,Cultus,#VALUE!,RS1,5,220.3784274
2012,Cultus,#VALUE!,RS2,5,220.3784274
2012,Cultus,6.89E+01,RSC,5,220.3784274
2012,Cultus,1.75E+02,MRS,5,220.3784274
2012,Cultus,1.72E+02,RS4yr,5,220.3784274
2012,Cultus,9.29E+01,RS8yr,5,220.3784274
2012,Cultus,4.26E+02,PowerJuv,5,220.3784274
2012,Cultus,1.88E+02,PowerJuvChum,5,220.3784274
2012,Cultus,3.38E+02,PowerJuvEi,5,220.3784274
2012,Cultus,3.50E+02,PowerJuvFRDpeak,5,220.3784274
2012,Cultus,4.20E+02,PowerJuvPi,5,220.3784274
2012,Cultus,2.83E+02,PowerJuvPink,5,220.3784274
2012,Cultus,2.43E+02,PowerJuvSalmon_Total,5,220.3784274
2012,Cultus,3.64E+02,PowerJuvSockeye,5,220.3784274
2012,Cultus,3.64E+02,sibling5,5,220.3784274
2011,Cultus,21172.61415,RJC,all,12527.28423
2011,Cultus,23686.67634,MRJ,all,12527.28423
2011,Cultus,#VALUE!,RJ1,all,12527.28423
2011,Cultus,#VALUE!,RJ2,all,12527.28423
2011,Cultus,#VALUE!,RS1,all,12527.28423
2011,Cultus,#VALUE!,RS2,all,12527.28423
2011,Cultus,5.55E+02,RSC,all,12527.28423
2011,Cultus,1344.995736,MRS,all,12527.28423
2011,Cultus,1318.505139,RS4yr,all,12527.28423
2011,Cultus,7.12E+02,RS8yr,all,12527.28423
2011,Cultus,16182.00603,PowerJuv,all,12527.28423
2011,Cultus,8168.923878,PowerJuvChum,all,12527.28423
2011,Cultus,15400.29771,PowerJuvEi,all,12527.28423
2011,Cultus,16624.48494,PowerJuvFRDpeak,all,12527.28423
2011,Cultus,16971.2283,PowerJuvPi,all,12527.28423
2011,Cultus,13047.67331,PowerJuvPink,all,12527.28423
2011,Cultus,11894.28104,PowerJuvSalmon_Total,all,12527.28423
2011,Cultus,16283.35951,PowerJuvSockeye,all,12527.28423
2011,Cultus,20610.85383,RJC,4,12280.0352
2011,Cultus,22921.29577,MRJ,4,12280.0352
2011,Cultus,15024.73412,RJ1,4,12280.0352
2011,Cultus,15024.73412,RJ2,4,12280.0352
2011,Cultus,#VALUE!,RS1,4,12280.0352
2011,Cultus,#VALUE!,RS2,4,12280.0352
2011,Cultus,5.10E+02,RSC,4,12280.0352
2011,Cultus,1294.137073,MRS,4,12280.0352
2011,Cultus,1276.973025,RS4yr,4,12280.0352
2011,Cultus,6.88E+02,RS8yr,4,12280.0352
2011,Cultus,14126.53819,PowerJuv,4,12280.0352
2011,Cultus,7013.562451,PowerJuvChum,4,12280.0352
2011,Cultus,13747.19368,PowerJuvEi,4,12280.0352
2011,Cultus,15200.59144,PowerJuvFRDpeak,4,12280.0352
2011,Cultus,15782.8862,PowerJuvPi,4,12280.0352
2011,Cultus,11738.71782,PowerJuvPink,4,12280.0352
2011,Cultus,10060.63276,PowerJuvSalmon_Total,4,12280.0352
2011,Cultus,14827.43879,PowerJuvSockeye,4,12280.0352
2011,Cultus,5.62E+02,RJC,5,247.2490309
2011,Cultus,7.65E+02,MRJ,5,247.2490309
2011,Cultus,#VALUE!,RJ1,5,247.2490309
2011,Cultus,#VALUE!,RJ2,5,247.2490309
2011,Cultus,4.29E+01,RS1,5,247.2490309
2011,Cultus,2.37E+01,RS2,5,247.2490309
2011,Cultus,4.50E+01,RSC,5,247.2490309
2011,Cultus,5.09E+01,MRS,5,247.2490309
2011,Cultus,4.15E+01,RS4yr,5,247.2490309
2011,Cultus,2.47E+01,RS8yr,5,247.2490309
2011,Cultus,3.40E+02,PowerJuv,5,247.2490309
2011,Cultus,2.10E+02,PowerJuvChum,5,247.2490309
2011,Cultus,3.20E+02,PowerJuvEi,5,247.2490309
2011,Cultus,2.81E+02,PowerJuvFRDpeak,5,247.2490309
2011,Cultus,3.25E+02,PowerJuvPi,5,247.2490309
2011,Cultus,3.21E+02,PowerJuvPink,5,247.2490309
2011,Cultus,3.01E+02,PowerJuvSalmon_Total,5,247.2490309
2011,Cultus,3.37E+02,PowerJuvSockeye,5,247.2490309
2011,Cultus,5.58E+02,sibling5,5,247.2490309
2010,Cultus,20015.97319,RJC,all,19919.49794
2010,Cultus,27227.9729,MRJ,all,19919.49794
2010,Cultus,#VALUE!,RJ1,all,19919.49794
2010,Cultus,#VALUE!,RJ2,all,19919.49794
2010,Cultus,1531.610941,RS1,all,19919.49794
2010,Cultus,8.45E+02,RS2,all,19919.49794
2010,Cultus,1608.016635,RSC,all,19919.49794
2010,Cultus,1810.789648,MRS,all,19919.49794
2010,Cultus,1477.749866,RS4yr,all,19919.49794
2010,Cultus,8.79E+02,RS8yr,all,19919.49794
2010,Cultus,16844.05351,PowerJuv,all,19919.49794
2010,Cultus,10022.6761,PowerJuvChum,all,19919.49794
2010,Cultus,17293.2525,PowerJuvEi,all,19919.49794
2010,Cultus,17158.5995,PowerJuvFRDpeak,all,19919.49794
2010,Cultus,18140.52642,PowerJuvPi,all,19919.49794
2010,Cultus,16197.06537,PowerJuvPink,all,19919.49794
2010,Cultus,15281.32153,PowerJuvSalmon_Total,all,19919.49794
2010,Cultus,16689.55038,PowerJuvSockeye,all,19919.49794
2010,Cultus,19946.08274,RJC,4,19919.49794
2010,Cultus,27175.90273,MRJ,4,19919.49794
2010,Cultus,#VALUE!,RJ1,4,19919.49794
2010,Cultus,#VALUE!,RJ2,4,19919.49794
2010,Cultus,1522.759942,RS1,4,19919.49794
2010,Cultus,8.40E+02,RS2,4,19919.49794
2010,Cultus,1599.448291,RSC,4,19919.49794
2010,Cultus,1805.807673,MRS,4,19919.49794
2010,Cultus,1474.655531,RS4yr,4,19919.49794
2010,Cultus,8.75E+02,RS8yr,4,19919.49794
2010,Cultus,16235.97291,PowerJuv,4,19919.49794
2010,Cultus,9813.453085,PowerJuvChum,4,19919.49794
2010,Cultus,16871.98907,PowerJuvEi,4,19919.49794
2010,Cultus,16599.41748,PowerJuvFRDpeak,4,19919.49794
2010,Cultus,17800.01244,PowerJuvPi,4,19919.49794
2010,Cultus,15949.17592,PowerJuvPink,4,19919.49794
2010,Cultus,14845.69525,PowerJuvSalmon_Total,4,19919.49794
2010,Cultus,16013.04143,PowerJuvSockeye,4,19919.49794
2010,Cultus,6.99E+01,RJC,5,1
2010,Cultus,5.21E+01,MRJ,5,1
2010,Cultus,#VALUE!,RJ1,5,1
2010,Cultus,1.02E+02,RJ2,5,1
2010,Cultus,8.85E+00,RS1,5,1
2010,Cultus,4.79E+00,RS2,5,1
2010,Cultus,8.57E+00,RSC,5,1
2010,Cultus,4.98E+00,MRS,5,1
2010,Cultus,3.09E+00,RS4yr,5,1
2010,Cultus,3.22E+00,RS8yr,5,1
2010,Cultus,8.00E+01,PowerJuv,5,1
2010,Cultus,5.36E+01,PowerJuvChum,5,1
2010,Cultus,7.28E+01,PowerJuvEi,5,1
2010,Cultus,6.26E+01,PowerJuvFRDpeak,5,1
2010,Cultus,8.78E+01,PowerJuvPi,5,1
2010,Cultus,6.50E+01,PowerJuvPink,5,1
2010,Cultus,5.69E+01,PowerJuvSalmon_Total,5,1
2010,Cultus,7.94E+01,PowerJuvSockeye,5,1
2010,Cultus,4.77E+01,sibling5,5,1
2009,Cultus,9218.304774,RJC,all,940.4431178
2009,Cultus,6932.636691,MRJ,all,940.4431178
2009,Cultus,#VALUE!,RJ1,all,940.4431178
2009,Cultus,13700.99253,RJ2,all,940.4431178
2009,Cultus,1135.406163,RS1,all,940.4431178
2009,Cultus,6.16E+02,RS2,all,940.4431178
2009,Cultus,1108.363065,RSC,all,940.4431178
2009,Cultus,6.50E+02,MRS,all,940.4431178
2009,Cultus,3.98E+02,RS4yr,all,940.4431178
2009,Cultus,4.24E+02,RS8yr,all,940.4431178
2009,Cultus,5014.421069,PowerJuv,all,940.4431178
2009,Cultus,2961.180511,PowerJuvChum,all,940.4431178
2009,Cultus,4842.173016,PowerJuvEi,all,940.4431178
2009,Cultus,4915.646288,PowerJuvFRDpeak,all,940.4431178
2009,Cultus,5191.033792,PowerJuvPi,all,940.4431178
2009,Cultus,4367.337803,PowerJuvPink,all,940.4431178
2009,Cultus,3772.264181,PowerJuvSalmon_Total,all,940.4431178
2009,Cultus,4805.469745,PowerJuvSockeye,all,940.4431178
2009,Cultus,8930.63567,RJC,4,905.7546422
2009,Cultus,6653.550658,MRJ,4,905.7546422
2009,Cultus,#VALUE!,RJ1,4,905.7546422
2009,Cultus,13024.88297,RJ2,4,905.7546422
2009,Cultus,1130.984911,RS1,4,905.7546422
2009,Cultus,6.12E+02,RS2,4,905.7546422
2009,Cultus,1094.867049,RSC,4,905.7546422
2009,Cultus,6.37E+02,MRS,4,905.7546422
2009,Cultus,3.95E+02,RS4yr,4,905.7546422
2009,Cultus,4.12E+02,RS8yr,4,905.7546422
2009,Cultus,4586.021449,PowerJuv,4,905.7546422
2009,Cultus,2691.334348,PowerJuvChum,4,905.7546422
2009,Cultus,4362.706131,PowerJuvEi,4,905.7546422
2009,Cultus,4389.074681,PowerJuvFRDpeak,4,905.7546422
2009,Cultus,4656.702279,PowerJuvPi,4,905.7546422
2009,Cultus,3862.249801,PowerJuvPink,4,905.7546422
2009,Cultus,3360.428987,PowerJuvSalmon_Total,4,905.7546422
2009,Cultus,4266.633224,PowerJuvSockeye,4,905.7546422
2009,Cultus,2.88E+02,RJC,5,34.68847566
2009,Cultus,2.79E+02,MRJ,5,34.68847566
2009,Cultus,#VALUE!,RJ1,5,34.68847566
2009,Cultus,6.76E+02,RJ2,5,34.68847566
2009,Cultus,4.42E+00,RS1,5,34.68847566
2009,Cultus,3.71E+00,RS2,5,34.68847566
2009,Cultus,1.35E+01,RSC,5,34.68847566
2009,Cultus,1.31E+01,MRS,5,34.68847566
2009,Cultus,2.96E+00,RS4yr,5,34.68847566
2009,Cultus,1.29E+01,RS8yr,5,34.68847566
2009,Cultus,7.72E+01,PowerJuv,5,34.68847566
2009,Cultus,3.32E+01,PowerJuvChum,5,34.68847566
2009,Cultus,7.91E+01,PowerJuvEi,5,34.68847566
2009,Cultus,6.96E+01,PowerJuvFRDpeak,5,34.68847566
2009,Cultus,6.92E+01,PowerJuvPi,5,34.68847566
2009,Cultus,8.50E+01,PowerJuvPink,5,34.68847566
2009,Cultus,7.10E+01,PowerJuvSalmon_Total,5,34.68847566
2009,Cultus,6.60E+01,PowerJuvSockeye,5,34.68847566
2009,Cultus,5.59E+01,sibling5,5,34.68847566
2020,Portage,1078,LLY,all,23.07692308
2020,Portage,2.04E+02,R2C,all,23.07692308
2020,Portage,9.81E+01,RS1,all,23.07692308
2020,Portage,#VALUE!,RS2,all,23.07692308
2020,Portage,7.77E+02,RSC,all,23.07692308
2020,Portage,5.59E+02,MRS,all,23.07692308
2020,Portage,1.26E+02,RS4yr,all,23.07692308
2020,Portage,1.43E+02,RS8yr,all,23.07692308
2020,Portage,2.87E+02,LarkinBasic,all,23.07692308
2020,Portage,2.76E+02,LarkinBasicCycAge,all,23.07692308
2020,Portage,4.55E+02,PowerBasic,all,23.07692308
2020,Portage,4.90E+02,PowerBasicCycAge,all,23.07692308
2020,Portage,2.10E+02,PowerChum,all,23.07692308
2020,Portage,7.44E+01,PowerPink,all,23.07692308
2020,Portage,8.36E+01,PowerSalmon_Total,all,23.07692308
2020,Portage,2.11E+02,PowerSockeye,all,23.07692308
2020,Portage,2.69E+02,RickerBasic,all,23.07692308
2020,Portage,1.35E+02,RickerChum,all,23.07692308
2020,Portage,3.64E+02,RickerCyc,all,23.07692308
2020,Portage,2.17E+02,RickerEi,all,23.07692308
2020,Portage,2.27E+02,RickerFRDMean,all,23.07692308
2020,Portage,2.29E+02,RickerFRDpeak,all,23.07692308
2020,Portage,1.91E+02,RickerGOA.SST.Ann,all,23.07692308
2020,Portage,2.08E+02,RickerGOA.SST.Sum,all,23.07692308
2020,Portage,3.09E+02,RickerGOA.SST.Win,all,23.07692308
2020,Portage,2.93E+02,RickerNPGO.Ann,all,23.07692308
2020,Portage,3.22E+02,RickerNPGO.Sum,all,23.07692308
2020,Portage,3.60E+02,RickerNPGO.Win,all,23.07692308
2020,Portage,2.58E+02,RickerPDO,all,23.07692308
2020,Portage,1.58E+02,RickerPi,all,23.07692308
2020,Portage,3.24E+01,RickerPink,all,23.07692308
2020,Portage,4.35E+01,RickerSalmon_Total,all,23.07692308
2020,Portage,1.38E+02,RickerSockeye,all,23.07692308
2020,Portage,1008.369224,LLY,4,15.38461538
2020,Portage,1.90E+02,R2C,4,15.38461538
2020,Portage,9.45E+01,RS1,4,15.38461538
2020,Portage,1.19E+02,RS2,4,15.38461538
2020,Portage,7.54E+02,RSC,4,15.38461538
2020,Portage,5.29E+02,MRS,4,15.38461538
2020,Portage,1.19E+02,RS4yr,4,15.38461538
2020,Portage,1.33E+02,RS8yr,4,15.38461538
2020,Portage,2.67E+02,LarkinBasic,4,15.38461538
2020,Portage,2.22E+02,LarkinBasicCycAge,4,15.38461538
2020,Portage,3.96E+02,PowerBasic,4,15.38461538
2020,Portage,3.26E+02,PowerBasicCycAge,4,15.38461538
2020,Portage,1.72E+02,PowerChum,4,15.38461538
2020,Portage,5.61E+01,PowerPink,4,15.38461538
2020,Portage,6.46E+01,PowerSalmon_Total,4,15.38461538
2020,Portage,1.73E+02,PowerSockeye,4,15.38461538
2020,Portage,2.43E+02,RickerBasic,4,15.38461538
2020,Portage,1.16E+02,RickerChum,4,15.38461538
2020,Portage,2.77E+02,RickerCyc,4,15.38461538
2020,Portage,1.77E+02,RickerEi,4,15.38461538
2020,Portage,1.99E+02,RickerFRDMean,4,15.38461538
2020,Portage,1.97E+02,RickerFRDpeak,4,15.38461538
2020,Portage,1.60E+02,RickerGOA.SST.Ann,4,15.38461538
2020,Portage,1.79E+02,RickerGOA.SST.Sum,4,15.38461538
2020,Portage,2.63E+02,RickerGOA.SST.Win,4,15.38461538
2020,Portage,2.58E+02,RickerNPGO.Ann,4,15.38461538
2020,Portage,2.81E+02,RickerNPGO.Sum,4,15.38461538
2020,Portage,3.16E+02,RickerNPGO.Win,4,15.38461538
2020,Portage,2.33E+02,RickerPDO,4,15.38461538
2020,Portage,1.38E+02,RickerPi,4,15.38461538
2020,Portage,2.54E+01,RickerPink,4,15.38461538
2020,Portage,3.44E+01,RickerSalmon_Total,4,15.38461538
2020,Portage,1.28E+02,RickerSockeye,4,15.38461538
2020,Portage,6.96E+01,LLY,5,7.692307692
2020,Portage,1.31E+01,R2C,5,7.692307692
2020,Portage,3.67E+00,RS1,5,7.692307692
2020,Portage,#VALUE!,RS2,5,7.692307692
2020,Portage,2.30E+01,RSC,5,7.692307692
2020,Portage,3.01E+01,MRS,5,7.692307692
2020,Portage,7.32E+00,RS4yr,5,7.692307692
2020,Portage,9.68E+00,RS8yr,5,7.692307692
2020,Portage,2.08E+00,LarkinBasic,5,7.692307692
2020,Portage,5.73E+00,LarkinBasicCycAge,5,7.692307692
2020,Portage,6.16E+00,PowerBasic,5,7.692307692
2020,Portage,1.90E+01,PowerBasicCycAge,5,7.692307692
2020,Portage,4.02E+00,PowerChum,5,7.692307692
2020,Portage,2.66E+00,PowerPink,5,7.692307692
2020,Portage,2.23E+00,PowerSalmon_Total,5,7.692307692
2020,Portage,2.71E+00,PowerSockeye,5,7.692307692
2020,Portage,3.26E+00,RickerBasic,5,7.692307692
2020,Portage,2.14E+00,RickerChum,5,7.692307692
2020,Portage,7.06E+00,RickerCyc,5,7.692307692
2020,Portage,3.53E+00,RickerEi,5,7.692307692
2020,Portage,2.87E+00,RickerFRDMean,5,7.692307692
2020,Portage,3.14E+00,RickerFRDpeak,5,7.692307692
2020,Portage,3.81E+00,RickerGOA.SST.Ann,5,7.692307692
2020,Portage,2.26E+00,RickerGOA.SST.Sum,5,7.692307692
2020,Portage,2.78E+00,RickerGOA.SST.Win,5,7.692307692
2020,Portage,2.82E+00,RickerNPGO.Ann,5,7.692307692
2020,Portage,3.26E+00,RickerNPGO.Sum,5,7.692307692
2020,Portage,4.61E+00,RickerNPGO.Win,5,7.692307692
2020,Portage,2.41E+00,RickerPDO,5,7.692307692
2020,Portage,1.69E+00,RickerPi,5,7.692307692
2020,Portage,8.70E-01,RickerPink,5,7.692307692
2020,Portage,8.96E-01,RickerSalmon_Total,5,7.692307692
2020,Portage,1.59E+00,RickerSockeye,5,7.692307692
2020,Portage,8.44E+00,sibling5,5,7.692307692
2019,Portage,92793,LLY,all,1077.983051
2019,Portage,7.90E+01,R1C,all,1077.983051
2019,Portage,2044,R2C,all,1077.983051
2019,Portage,22933.13333,RAC,all,1077.983051
2019,Portage,27746.89409,RS1,all,1077.983051
2019,Portage,#VALUE!,RS2,all,1077.983051
2019,Portage,24030.41725,RSC,all,1077.983051
2019,Portage,49590.1968,MRS,all,1077.983051
2019,Portage,13807.35506,RS4yr,all,1077.983051
2019,Portage,15920.92987,RS8yr,all,1077.983051
2019,Portage,1878.235799,LarkinBasic,all,1077.983051
2019,Portage,1016.065919,LarkinBasicCycAge,all,1077.983051
2019,Portage,2642.662898,PowerBasic,all,1077.983051
2019,Portage,1990.62562,PowerBasicCycAge,all,1077.983051
2019,Portage,1522.955202,PowerChum,all,1077.983051
2019,Portage,1491.346606,PowerPink,all,1077.983051
2019,Portage,1137.040007,PowerSalmon_Total,all,1077.983051
2019,Portage,1685.355638,PowerSockeye,all,1077.983051
2019,Portage,2437.725403,RickerBasic,all,1077.983051
2019,Portage,1509.835748,RickerChum,all,1077.983051
2019,Portage,1530.750519,RickerCyc,all,1077.983051
2019,Portage,1397.56192,RickerEi,all,1077.983051
2019,Portage,2710.250627,RickerFRDMean,all,1077.983051
2019,Portage,2696.449504,RickerFRDpeak,all,1077.983051
2019,Portage,1775.216366,RickerGOA.SST.Ann,all,1077.983051
2019,Portage,1286.961214,RickerGOA.SST.Sum,all,1077.983051
2019,Portage,2276.717257,RickerGOA.SST.Win,all,1077.983051
2019,Portage,2159.82484,RickerNPGO.Ann,all,1077.983051
